ID	old_ID	box	species	source	host	loc	long	lat	sequence_tag	collector	note
1710	IA7YORHB	22	Shigella flexneri	sewage	duck	Xian	108.95	34.26	2	C	
1711	LZCISYUY	22	Acinetobacter baumannii	sewage	human	Beijing	116.41	39.90	0	C	
1712	D7E2TBK6	22	Aeromonas caviae	sputum	pig	Xian	108.95	34.26	2	D	
1713	YICG930B	22	Klebsiella pneumoniae	blood	duck	Wuhan	114.30	30.58	2	C	
1714	GS5310E0	22	Aeromonas hydrophila	faeces	duck	Guangzhou	113.28	23.125	0	C	blabla
1715	6KMRFHDN	22	Escherichia coli	faeces	pig	Guangzhou	113.28	23.125	0	D	
1716	V9Q402OK	22	Aeromonas hydrophila	sewage	env	Changsha	112.47	31.23	0	F	blabla
1717	DO62YCIU	22	Aeromonas enteropelogenes	sputum	duck	Wuhan	114.30	30.58	2	B	
1718	BU8WO1K2	22	Acinetobacter baumannii	blood	duck	Wuhan	114.30	30.58	2	C	blabla
1719	P1MC162F	22	Aeromonas caviae	blood	env	Changsha	112.47	31.23	2	C	
1720	YQP2IENV	22	Aeromonas enteropelogenes	sewage	pig	Wuhan	114.30	30.58	2	D	
1721	R3TRXRCF	22	Shigella flexneri	faeces	pig	Shanghai	121.47	31.23	3	E	
1722	O376NA86	22	Shigella flexneri	blood	duck	Wuhan	114.30	30.58	0	F	
1723	PGWC5D9L	22	Shigella flexneri	faeces	human	Wuhan	114.30	30.58	0	D	
1724	MT3EX3EL	22	Enterobacter cloacae	blood	pig	Beijing	116.41	39.90	2	C	
1725	VMIQNE2B	22	Aeromonas veronii	faeces	duck	Beijing	116.41	39.90	0	D	
1726	8LC0A2YN	22	Escherichia coli	sewage	pig	Wuhan	114.30	30.58	0	B	
1727	T5UJ88KP	22	Shigella flexneri	env	pig	Shanghai	121.47	31.23	0	F	
1728	ZV12NR7O	22	Aeromonas hydrophila	faeces	env	Shanghai	121.47	31.23	2	B	
1729	EIRIKY10	22	Salmonella enterica	env	human	Guangzhou	113.28	23.125	2	A	blabla
1730	V3Z8OJMS	22	Escherichia coli	sewage	chicken	Wuhan	114.30	30.58	0	C	
1731	JWYZ069Q	22	Enterobacter cloacae	faeces	env	Guangzhou	113.28	23.125	2	F	
1732	VU5AJA7M	22	Salmonella enterica	env	env	Shanghai	121.47	31.23	2	A	blabla
1733	L7QO7B8R	22	Shigella flexneri	faeces	chicken	Changsha	112.47	31.23	2	B	
1734	KT6ZEIB1	22	Aeromonas caviae	env	pig	Beijing	116.41	39.90	0	C	
1735	CCYD3A6E	22	Acinetobacter baumannii	sewage	pig	Shanghai	121.47	31.23	0	E	
1736	KLIF02SH	22	Acinetobacter baumannii	sputum	duck	Changsha	112.47	31.23	2	D	
1737	48ZCTOU1	22	Aeromonas veronii	blood	human	Wuhan	114.30	30.58	0	C	
1738	2PXCKH23	22	Shigella flexneri	sputum	duck	Changsha	112.47	31.23	2	E	
1739	HRIA46BB	22	Acinetobacter baumannii	faeces	human	Changsha	112.47	31.23	0	E	blabla
1740	KLCLIAWL	22	Shigella flexneri	sewage	duck	Shanghai	121.47	31.23	0	B	
1741	T6DO5NZR	22	Klebsiella pneumoniae	sewage	duck	Beijing	116.41	39.90	2	B	
1742	BF8BN8IR	22	Escherichia coli	faeces	duck	Changsha	112.47	31.23	2	E	
1743	PS9T61H5	22	Escherichia coli	sputum	pig	Shanghai	121.47	31.23	2	E	
1744	WF0P8L45	22	Escherichia coli	env	env	Beijing	116.41	39.90	0	E	
1745	TL5EJBT4	22	Klebsiella pneumoniae	sewage	pig	Wuhan	114.30	30.58	2	C	
1746	SVFI4SV4	22	Aeromonas enteropelogenes	sputum	human	Wuhan	114.30	30.58	2	B	
1747	V6COEB21	22	Escherichia coli	blood	duck	Shanghai	121.47	31.23	3	A	
1748	J69B7J5S	22	Aeromonas caviae	faeces	duck	Shanghai	121.47	31.23	0	E	
1749	8V4IV4CV	22	Acinetobacter baumannii	faeces	human	Wuhan	114.30	30.58	2	A	
1750	WQN6HY8I	22	Aeromonas caviae	env	human	Guangzhou	113.28	23.125	3	E	blabla
1751	LJXHY87C	22	Aeromonas hydrophila	sewage	pig	Xian	108.95	34.26	0	F	
1752	2XIORN28	22	Salmonella enterica	env	chicken	Changsha	112.47	31.23	2	E	blabla
1753	HSTPKTEJ	22	Escherichia coli	env	duck	Wuhan	114.30	30.58	0	B	
1754	7IRFDUNQ	22	Escherichia coli	blood	duck	Shanghai	121.47	31.23	0	D	
1755	H9VVDOHX	22	Salmonella enterica	faeces	chicken	Shanghai	121.47	31.23	2	F	
1756	UI68C78V	22	Enterobacter cloacae	faeces	duck	Guangzhou	113.28	23.125	2	A	
1757	FN077208	22	Escherichia coli	env	env	Beijing	116.41	39.90	2	A	
1758	8QS1M5SN	22	Klebsiella pneumoniae	faeces	env	Wuhan	114.30	30.58	2	B	
1759	W89BN0DT	22	Shigella flexneri	sewage	pig	Wuhan	114.30	30.58	0	B	
1760	P8FEDKGZ	22	Escherichia coli	env	chicken	Changsha	112.47	31.23	0	E	
1761	22Y5OEEP	22	Enterobacter cloacae	env	pig	Xian	108.95	34.26	0	C	
1762	HV96AKPW	22	Enterobacter cloacae	env	pig	Beijing	116.41	39.90	2	C	
1763	6PT4S7AV	22	Aeromonas enteropelogenes	env	pig	Guangzhou	113.28	23.125	0	C	
1764	JOIQ4IKY	22	Aeromonas hydrophila	sewage	pig	Shanghai	121.47	31.23	0	E	
1765	X0NLD8JF	22	Salmonella enterica	faeces	chicken	Beijing	116.41	39.90	0	B	
1766	KF6XTR0K	22	Aeromonas veronii	env	human	Guangzhou	113.28	23.125	3	E	
1767	U9PEAK7O	22	Acinetobacter baumannii	sewage	duck	Shanghai	121.47	31.23	2	D	
1768	106FYOE2	22	Aeromonas veronii	blood	pig	Changsha	112.47	31.23	2	A	
1769	II51LAS3	22	Aeromonas hydrophila	sputum	human	Xian	108.95	34.26	2	D	
1770	8N1CVY6H	22	Aeromonas veronii	blood	pig	Xian	108.95	34.26	2	E	
1771	G4ML5ENT	22	Aeromonas hydrophila	faeces	duck	Shanghai	121.47	31.23	0	D	
1772	Z2KFTY1A	22	Escherichia coli	blood	human	Shanghai	121.47	31.23	0	C	
1773	CTWBF3SS	22	Aeromonas veronii	blood	env	Guangzhou	113.28	23.125	2	D	
1774	7FFLZRRL	22	Enterobacter cloacae	sputum	human	Shanghai	121.47	31.23	2	D	
1775	5XMTZVG0	22	Aeromonas hydrophila	blood	chicken	Beijing	116.41	39.90	0	E	
1776	EN3QH6EQ	22	Shigella flexneri	faeces	duck	Beijing	116.41	39.90	0	A	
1777	7W8R2SBQ	22	Shigella flexneri	env	human	Beijing	116.41	39.90	2	B	
1778	W0G02BHK	22	Klebsiella pneumoniae	sputum	chicken	Guangzhou	113.28	23.125	0	C	
1779	T60OZM2Q	22	Aeromonas veronii	blood	chicken	Wuhan	114.30	30.58	0	C	
1780	9J37GFET	22	Aeromonas veronii	blood	human	Shanghai	121.47	31.23	2	B	
1781	Z9N9Q327	22	Acinetobacter baumannii	blood	chicken	Wuhan	114.30	30.58	2	B	
1782	3GXTGEUB	23	Aeromonas caviae	sewage	pig	Shanghai	121.47	31.23	0	F	
1783	KNFSXI48	23	Shigella flexneri	faeces	chicken	Xian	108.95	34.26	0	C	
1784	6144EIA9	23	Salmonella enterica	sewage	chicken	Beijing	116.41	39.90	0	B	
1785	49WOWDQN	23	Aeromonas caviae	sewage	human	Wuhan	114.30	30.58	0	C	
1786	U937CA6Y	23	Aeromonas veronii	env	env	Beijing	116.41	39.90	0	F	
1787	OX6EH7IH	23	Escherichia coli	faeces	chicken	Beijing	116.41	39.90	2	B	blabla
1788	7ZPHR8KM	23	Salmonella enterica	faeces	human	Wuhan	114.30	30.58	0	C	
1789	IXWO2YOP	23	Enterobacter cloacae	env	duck	Beijing	116.41	39.90	0	D	
1790	QCKY33KE	23	Aeromonas enteropelogenes	blood	human	Beijing	116.41	39.90	2	E	
1791	FRG8A7U4	23	Aeromonas veronii	sewage	human	Guangzhou	113.28	23.125	2	F	
1792	SPMNVBGH	23	Shigella flexneri	sputum	pig	Xian	108.95	34.26	2	C	
1793	MIMA5F0B	23	Acinetobacter baumannii	sewage	human	Xian	108.95	34.26	0	C	
1794	GE1KT90O	23	Acinetobacter baumannii	sewage	chicken	Guangzhou	113.28	23.125	2	C	
1795	QG8NXFN4	23	Enterobacter cloacae	sputum	human	Xian	108.95	34.26	0	E	
1796	KFSI1DSV	23	Escherichia coli	env	human	Xian	108.95	34.26	0	A	
1797	YE6W4PMV	23	Aeromonas veronii	sputum	pig	Guangzhou	113.28	23.125	2	F	
1798	YUMEWD4E	23	Aeromonas hydrophila	sewage	chicken	Wuhan	114.30	30.58	0	A	
1799	RV6H77H1	23	Aeromonas veronii	faeces	chicken	Guangzhou	113.28	23.125	0	D	
1800	0F3DIK0T	23	Enterobacter cloacae	blood	pig	Guangzhou	113.28	23.125	2	A	
1801	OIQNZZAF	23	Aeromonas enteropelogenes	sewage	chicken	Xian	108.95	34.26	2	A	
1802	8V9N8HJV	23	Klebsiella pneumoniae	sewage	env	Changsha	112.47	31.23	2	D	blabla
1803	3IMPBN1Z	23	Aeromonas caviae	faeces	chicken	Shanghai	121.47	31.23	0	B	
1804	TTMCKVJH	23	Salmonella enterica	sewage	env	Shanghai	121.47	31.23	2	A	
1805	JZQNK9YG	23	Aeromonas enteropelogenes	blood	duck	Shanghai	121.47	31.23	2	F	
1806	DZGQIHP7	23	Escherichia coli	sewage	env	Shanghai	121.47	31.23	0	D	
1807	G5L8E28Y	23	Aeromonas veronii	blood	env	Shanghai	121.47	31.23	2	E	
1808	W679XJJ7	23	Acinetobacter baumannii	env	duck	Beijing	116.41	39.90	2	E	blabla
1809	RKESPF0I	23	Acinetobacter baumannii	sewage	duck	Xian	108.95	34.26	2	C	
1810	E09GCK5S	23	Enterobacter cloacae	sputum	env	Guangzhou	113.28	23.125	0	A	
1811	P3OVE1OH	23	Salmonella enterica	env	env	Changsha	112.47	31.23	2	C	
1812	CRENMSWM	23	Aeromonas enteropelogenes	env	env	Guangzhou	113.28	23.125	0	E	
1813	OJOBK9H6	23	Aeromonas veronii	env	env	Changsha	112.47	31.23	3	D	
1814	7QBTZJXV	23	Aeromonas veronii	sputum	human	Beijing	116.41	39.90	2	A	
1815	DHCAWQ8B	23	Aeromonas veronii	env	chicken	Beijing	116.41	39.90	0	A	
1816	5DSZG4X7	23	Aeromonas hydrophila	sputum	env	Xian	108.95	34.26	0	E	
1817	NM0TJLQS	23	Aeromonas veronii	sputum	duck	Shanghai	121.47	31.23	0	F	blabla
1818	4W3A7R1Z	23	Salmonella enterica	sewage	env	Changsha	112.47	31.23	2	A	
1819	G7B7Z4G5	23	Aeromonas veronii	sputum	chicken	Shanghai	121.47	31.23	2	C	
1820	4SOCDLTS	23	Acinetobacter baumannii	sewage	duck	Wuhan	114.30	30.58	0	F	blabla
1821	HP3CF2RM	23	Klebsiella pneumoniae	sewage	human	Beijing	116.41	39.90	0	E	
1822	VUTPTE2Q	23	Acinetobacter baumannii	env	duck	Xian	108.95	34.26	3	B	
1823	XKB6SAKC	23	Aeromonas hydrophila	blood	pig	Shanghai	121.47	31.23	0	C	
1824	MSGJUN67	23	Acinetobacter baumannii	sputum	env	Wuhan	114.30	30.58	0	B	
1825	SSTKS38C	23	Salmonella enterica	faeces	env	Beijing	116.41	39.90	2	E	
1826	VV8GIJ0K	23	Aeromonas hydrophila	blood	human	Guangzhou	113.28	23.125	0	F	
1827	JM4977D4	23	Shigella flexneri	env	chicken	Shanghai	121.47	31.23	2	D	
1828	VFYYI52W	23	Klebsiella pneumoniae	sputum	env	Changsha	112.47	31.23	3	A	
1829	QX53JQBV	23	Klebsiella pneumoniae	faeces	duck	Guangzhou	113.28	23.125	2	A	blabla
1830	H2XU20KK	23	Aeromonas veronii	sputum	pig	Shanghai	121.47	31.23	0	F	
1831	EN1SWIFW	23	Aeromonas hydrophila	sputum	pig	Changsha	112.47	31.23	2	D	
1832	M0UKDCG4	23	Acinetobacter baumannii	blood	duck	Wuhan	114.30	30.58	3	C	
1833	40E7V5JR	23	Enterobacter cloacae	blood	env	Xian	108.95	34.26	0	D	blabla
1834	3IYSRR27	23	Aeromonas veronii	blood	human	Beijing	116.41	39.90	0	B	
1835	MK0XXSUO	23	Salmonella enterica	sputum	duck	Beijing	116.41	39.90	2	C	
1836	UOOFA4VA	23	Escherichia coli	blood	env	Shanghai	121.47	31.23	2	F	
1837	A5IPENF5	23	Shigella flexneri	sputum	duck	Changsha	112.47	31.23	2	F	
1838	NPNLQM4G	23	Aeromonas caviae	sewage	duck	Guangzhou	113.28	23.125	2	F	
1839	OADA4QDV	23	Escherichia coli	faeces	human	Beijing	116.41	39.90	0	A	
1840	X9BMWZV7	23	Aeromonas enteropelogenes	faeces	human	Guangzhou	113.28	23.125	0	D	blabla
1841	RJJBXGHX	23	Enterobacter cloacae	env	human	Beijing	116.41	39.90	0	C	blabla
1842	C1QPIZB8	23	Aeromonas hydrophila	blood	human	Guangzhou	113.28	23.125	0	C	
1843	Q9ECBT5V	23	Acinetobacter baumannii	sputum	pig	Guangzhou	113.28	23.125	0	C	
1844	PFETXO0U	23	Escherichia coli	faeces	pig	Xian	108.95	34.26	0	D	
1845	V9H0XMJE	23	Aeromonas enteropelogenes	env	human	Guangzhou	113.28	23.125	0	A	
1846	MTM5U7Y0	23	Aeromonas hydrophila	sputum	duck	Xian	108.95	34.26	0	C	
1847	ZI9MEYXZ	23	Enterobacter cloacae	faeces	chicken	Wuhan	114.30	30.58	2	E	
1848	QE6UPBSZ	23	Klebsiella pneumoniae	faeces	env	Changsha	112.47	31.23	0	B	
1849	K0WI7WZT	23	Acinetobacter baumannii	env	duck	Beijing	116.41	39.90	2	C	
1850	1FW3IMJK	23	Aeromonas veronii	sewage	pig	Wuhan	114.30	30.58	0	B	
1851	81WIRR9V	23	Aeromonas veronii	env	pig	Xian	108.95	34.26	0	B	
1852	IJ194VKF	23	Klebsiella pneumoniae	faeces	env	Changsha	112.47	31.23	0	E	
1853	1A3SEBDP	23	Shigella flexneri	env	pig	Changsha	112.47	31.23	2	C	
1854	4XMXCSKF	23	Salmonella enterica	env	pig	Guangzhou	113.28	23.125	0	B	
1855	CT7TKXQP	23	Aeromonas hydrophila	blood	pig	Changsha	112.47	31.23	0	B	
1856	KOHC3IAU	23	Klebsiella pneumoniae	blood	duck	Beijing	116.41	39.90	0	E	blabla
1857	OEZOW3LL	23	Aeromonas enteropelogenes	blood	human	Wuhan	114.30	30.58	2	D	
1858	3IO29BPS	23	Acinetobacter baumannii	faeces	env	Beijing	116.41	39.90	2	C	
1859	EV4MOJEI	23	Klebsiella pneumoniae	sewage	human	Guangzhou	113.28	23.125	0	F	
1860	244R0ENL	23	Aeromonas enteropelogenes	env	duck	Beijing	116.41	39.90	3	F	
1861	3V31SVMH	23	Aeromonas caviae	faeces	chicken	Xian	108.95	34.26	2	B	
1862	AC1G3ZGD	23	Klebsiella pneumoniae	blood	pig	Guangzhou	113.28	23.125	2	A	
1863	CHCE7XLG	24	Aeromonas hydrophila	blood	chicken	Beijing	116.41	39.90	2	C	
1864	DGM0M2X0	24	Klebsiella pneumoniae	env	pig	Shanghai	121.47	31.23	2	B	
1865	9QLGIVAQ	24	Aeromonas veronii	env	pig	Shanghai	121.47	31.23	2	A	
1866	QE75LDSL	24	Enterobacter cloacae	env	env	Wuhan	114.30	30.58	2	B	
1867	3V4VBJD5	24	Acinetobacter baumannii	env	duck	Shanghai	121.47	31.23	2	E	blabla
1868	WQLZCH2Y	24	Aeromonas hydrophila	env	pig	Changsha	112.47	31.23	2	C	blabla
1869	QKUOBVTW	24	Salmonella enterica	sputum	duck	Xian	108.95	34.26	0	F	blabla
1870	7BGN1BM9	24	Aeromonas hydrophila	faeces	human	Beijing	116.41	39.90	2	A	
1871	ZKGHV6HX	24	Enterobacter cloacae	sewage	env	Beijing	116.41	39.90	2	F	
1872	FQAETDE8	24	Aeromonas veronii	blood	duck	Changsha	112.47	31.23	0	A	
1873	63T1OXHQ	24	Acinetobacter baumannii	env	pig	Xian	108.95	34.26	0	F	
1874	WOQP0HGH	24	Aeromonas veronii	blood	chicken	Changsha	112.47	31.23	0	F	
1875	QGI5MQ8R	24	Shigella flexneri	sewage	chicken	Guangzhou	113.28	23.125	2	C	
1876	1BDT66N4	24	Aeromonas caviae	faeces	duck	Guangzhou	113.28	23.125	0	B	
1877	RDX10OIK	24	Klebsiella pneumoniae	env	human	Wuhan	114.30	30.58	0	F	
1878	RCSLYVVT	24	Aeromonas veronii	faeces	chicken	Beijing	116.41	39.90	2	F	
1879	DYBSAQJR	24	Acinetobacter baumannii	faeces	pig	Guangzhou	113.28	23.125	0	B	
1880	L49YCIDI	24	Aeromonas enteropelogenes	env	chicken	Shanghai	121.47	31.23	2	D	
1881	L1UZYO34	24	Klebsiella pneumoniae	env	pig	Guangzhou	113.28	23.125	2	B	
1882	MRRXMYRQ	24	Aeromonas caviae	blood	env	Wuhan	114.30	30.58	2	A	blabla
1883	2YYEMV5T	24	Aeromonas hydrophila	env	pig	Changsha	112.47	31.23	2	B	
1884	DY7HJWYO	24	Aeromonas caviae	sewage	duck	Guangzhou	113.28	23.125	0	C	
1885	E1Z6PQ7R	24	Aeromonas caviae	env	env	Shanghai	121.47	31.23	0	B	
1886	BG7J82HB	24	Aeromonas hydrophila	env	duck	Beijing	116.41	39.90	0	C	
1887	S988MDSC	24	Escherichia coli	env	env	Wuhan	114.30	30.58	2	E	
1888	PPAM62NI	24	Escherichia coli	sputum	pig	Guangzhou	113.28	23.125	2	E	
1889	466LVRZ8	24	Shigella flexneri	faeces	chicken	Shanghai	121.47	31.23	0	E	
1890	XWCEAO53	24	Aeromonas hydrophila	sewage	chicken	Beijing	116.41	39.90	0	E	
1891	4Z5N04GC	24	Enterobacter cloacae	faeces	duck	Xian	108.95	34.26	0	F	
1892	VD71X20S	24	Aeromonas veronii	env	pig	Shanghai	121.47	31.23	0	A	
1893	XT3EQIU5	24	Aeromonas caviae	sputum	human	Guangzhou	113.28	23.125	0	A	
1894	FI0MPWIE	24	Enterobacter cloacae	faeces	duck	Beijing	116.41	39.90	3	F	
1895	2JX783W5	24	Aeromonas hydrophila	sewage	pig	Beijing	116.41	39.90	0	D	
1896	6QKJFOYS	24	Shigella flexneri	sewage	chicken	Guangzhou	113.28	23.125	0	A	
1897	RZKYGLSD	24	Aeromonas hydrophila	faeces	human	Beijing	116.41	39.90	2	B	
1898	PFTO0ZI4	24	Escherichia coli	sewage	human	Wuhan	114.30	30.58	2	C	
1899	X98ATM7P	24	Escherichia coli	blood	duck	Beijing	116.41	39.90	2	C	
1900	Q3TGV650	24	Aeromonas veronii	sputum	human	Beijing	116.41	39.90	3	E	
1901	EJJ8SJPZ	24	Klebsiella pneumoniae	blood	chicken	Xian	108.95	34.26	2	D	
1902	5S1WPQ6K	24	Escherichia coli	sputum	human	Guangzhou	113.28	23.125	2	A	
1903	AYRCTHZ7	24	Acinetobacter baumannii	faeces	duck	Wuhan	114.30	30.58	0	C	
1904	CN6Q7ZWL	24	Aeromonas hydrophila	sputum	env	Changsha	112.47	31.23	0	B	
1905	QQ1F8D7X	24	Shigella flexneri	sewage	env	Beijing	116.41	39.90	0	C	
1906	DVLQY5LL	24	Shigella flexneri	blood	duck	Beijing	116.41	39.90	2	D	
1907	M4CEUQXW	24	Acinetobacter baumannii	faeces	env	Guangzhou	113.28	23.125	2	A	blabla
1908	27JN42N4	24	Acinetobacter baumannii	faeces	pig	Beijing	116.41	39.90	0	B	
1909	OCGIGAMH	24	Enterobacter cloacae	faeces	pig	Guangzhou	113.28	23.125	0	F	
1910	XH8JYC8O	24	Aeromonas enteropelogenes	blood	env	Changsha	112.47	31.23	2	F	
1911	KQZAGEKR	24	Aeromonas caviae	blood	human	Shanghai	121.47	31.23	2	A	
1912	C3PA26MC	24	Aeromonas caviae	sewage	pig	Shanghai	121.47	31.23	0	D	
1913	MOJUXM7L	24	Aeromonas veronii	sewage	pig	Beijing	116.41	39.90	2	D	
1914	CZB8WKPX	24	Enterobacter cloacae	env	chicken	Wuhan	114.30	30.58	0	F	
1915	3GXNMF6S	24	Aeromonas enteropelogenes	faeces	pig	Changsha	112.47	31.23	2	C	
1916	V1H00V0Z	24	Acinetobacter baumannii	sputum	chicken	Xian	108.95	34.26	0	F	
1917	CW6XFG06	24	Aeromonas veronii	sputum	pig	Xian	108.95	34.26	2	F	
1918	DUP9BZY8	24	Klebsiella pneumoniae	blood	pig	Wuhan	114.30	30.58	0	C	
1919	F2WV88SD	24	Klebsiella pneumoniae	sputum	pig	Shanghai	121.47	31.23	2	C	
1920	FI0O8W20	24	Aeromonas hydrophila	blood	pig	Wuhan	114.30	30.58	0	F	
1921	D7CIO29S	24	Salmonella enterica	sewage	duck	Shanghai	121.47	31.23	0	D	
1922	CUD7RNUL	24	Escherichia coli	env	pig	Beijing	116.41	39.90	0	F	
1923	14YPNB70	24	Aeromonas veronii	env	chicken	Beijing	116.41	39.90	2	C	
1924	A1UVDEKB	24	Aeromonas veronii	blood	chicken	Shanghai	121.47	31.23	2	B	
1925	H4I0GUOR	24	Enterobacter cloacae	faeces	env	Beijing	116.41	39.90	3	D	
1926	H7GKTZXC	24	Aeromonas veronii	faeces	duck	Beijing	116.41	39.90	2	C	
1927	RJV9YI6T	24	Shigella flexneri	sputum	duck	Beijing	116.41	39.90	2	E	
1928	G7H8WQ7V	24	Aeromonas enteropelogenes	faeces	pig	Xian	108.95	34.26	2	A	blabla
1929	SBX3ZC0C	24	Shigella flexneri	blood	env	Shanghai	121.47	31.23	2	B	blabla
1930	E3KZ64L9	24	Enterobacter cloacae	sputum	human	Shanghai	121.47	31.23	2	B	
1931	2B9Q1W07	24	Aeromonas hydrophila	faeces	env	Xian	108.95	34.26	0	B	
1932	YD50JT1C	24	Escherichia coli	sewage	env	Changsha	112.47	31.23	0	F	
1933	JFMIXMOC	24	Aeromonas hydrophila	faeces	chicken	Changsha	112.47	31.23	0	D	
1934	HL9MAG9K	24	Aeromonas enteropelogenes	blood	pig	Guangzhou	113.28	23.125	0	A	
1935	NSXF832R	24	Aeromonas hydrophila	sputum	env	Changsha	112.47	31.23	2	A	
1936	8HJ1CJOU	24	Escherichia coli	sewage	env	Xian	108.95	34.26	0	F	
1937	3EAUT0A5	24	Enterobacter cloacae	sewage	pig	Shanghai	121.47	31.23	0	F	
1938	572K3LWB	24	Klebsiella pneumoniae	faeces	chicken	Wuhan	114.30	30.58	0	B	
1939	PR8U005M	24	Salmonella enterica	faeces	human	Changsha	112.47	31.23	0	B	
1940	K4ZW4B9Y	24	Aeromonas enteropelogenes	sputum	env	Shanghai	121.47	31.23	2	A	
1941	J8GROVDO	24	Aeromonas caviae	sputum	pig	Xian	108.95	34.26	0	A	
1942	5906URZS	24	Escherichia coli	faeces	pig	Shanghai	121.47	31.23	0	B	
1943	9U79FHBI	24	Enterobacter cloacae	blood	human	Shanghai	121.47	31.23	0	F	
1944	GIM0XFC0	25	Enterobacter cloacae	faeces	human	Shanghai	121.47	31.23	2	A	
1945	KQL856I5	25	Aeromonas enteropelogenes	env	chicken	Beijing	116.41	39.90	0	B	blabla
1946	EVQPWQWG	25	Aeromonas enteropelogenes	sputum	human	Wuhan	114.30	30.58	2	F	
1947	KSSFZWLT	25	Aeromonas veronii	sewage	env	Changsha	112.47	31.23	0	D	
1948	WG8RMFH0	25	Enterobacter cloacae	env	env	Xian	108.95	34.26	2	F	
1949	N6UE1K3W	25	Aeromonas enteropelogenes	faeces	env	Wuhan	114.30	30.58	0	D	
1950	4H1X4P7E	25	Salmonella enterica	sputum	chicken	Xian	108.95	34.26	0	E	
1951	N7TV1GHM	25	Salmonella enterica	faeces	chicken	Wuhan	114.30	30.58	0	D	
1952	LRFV7UT5	25	Aeromonas caviae	env	env	Beijing	116.41	39.90	2	A	
1953	6UYTF968	25	Aeromonas veronii	env	duck	Beijing	116.41	39.90	2	A	
1954	HYLB4ZWY	25	Acinetobacter baumannii	faeces	env	Guangzhou	113.28	23.125	2	F	
1955	JDXRF5UN	25	Shigella flexneri	faeces	pig	Wuhan	114.30	30.58	0	A	
1956	DEEY9AIA	25	Klebsiella pneumoniae	faeces	human	Shanghai	121.47	31.23	0	B	blabla
1957	LTSKNL9T	25	Shigella flexneri	blood	human	Shanghai	121.47	31.23	2	B	
1958	MGWKPMEY	25	Salmonella enterica	faeces	pig	Guangzhou	113.28	23.125	0	F	
1959	10ONFEDZ	25	Aeromonas veronii	env	chicken	Xian	108.95	34.26	0	A	
1960	2GHLCRYN	25	Klebsiella pneumoniae	blood	chicken	Xian	108.95	34.26	0	B	blabla
1961	S1LBFYSG	25	Salmonella enterica	faeces	human	Xian	108.95	34.26	0	E	
1962	MKO6W1QE	25	Aeromonas caviae	sputum	pig	Wuhan	114.30	30.58	0	A	blabla
1963	WMFNLJGC	25	Aeromonas enteropelogenes	sewage	duck	Beijing	116.41	39.90	2	B	
1964	VAYMCLLM	25	Escherichia coli	sewage	env	Xian	108.95	34.26	2	E	
1965	YY3A4PPE	25	Enterobacter cloacae	faeces	pig	Wuhan	114.30	30.58	0	E	
1966	JMR7U1PQ	25	Acinetobacter baumannii	sewage	duck	Shanghai	121.47	31.23	2	F	blabla
1967	5KSDLR68	25	Klebsiella pneumoniae	sewage	env	Wuhan	114.30	30.58	0	C	
1968	XNR7S1J1	25	Shigella flexneri	sewage	pig	Guangzhou	113.28	23.125	0	B	
1969	05G902V6	25	Aeromonas caviae	blood	env	Wuhan	114.30	30.58	0	C	
1970	RM3S0848	25	Salmonella enterica	env	human	Beijing	116.41	39.90	0	B	
1971	OIP6VLGG	25	Acinetobacter baumannii	faeces	env	Changsha	112.47	31.23	0	A	
1972	WG7CH7LX	25	Enterobacter cloacae	faeces	chicken	Shanghai	121.47	31.23	0	D	
1973	JYUQWR56	25	Shigella flexneri	sewage	pig	Shanghai	121.47	31.23	2	F	
1974	R0SQ1DWS	25	Aeromonas caviae	sewage	duck	Beijing	116.41	39.90	0	A	
1975	L2H3X0ZU	25	Klebsiella pneumoniae	faeces	pig	Wuhan	114.30	30.58	2	A	
1976	RDPRWTZC	25	Aeromonas hydrophila	env	human	Xian	108.95	34.26	2	F	
1977	B9HDOUPW	25	Aeromonas enteropelogenes	env	duck	Changsha	112.47	31.23	2	B	
1978	KTP0AHFO	25	Aeromonas caviae	sewage	human	Beijing	116.41	39.90	0	B	
1979	FMY8QPX5	25	Shigella flexneri	sputum	chicken	Wuhan	114.30	30.58	2	D	
1980	7C1L7IBF	25	Escherichia coli	faeces	pig	Changsha	112.47	31.23	2	B	
1981	NXRPNJNZ	25	Aeromonas hydrophila	blood	pig	Changsha	112.47	31.23	0	C	
1982	VYR0BNBP	25	Shigella flexneri	faeces	pig	Xian	108.95	34.26	0	B	
1983	ZELUPV9K	25	Salmonella enterica	sputum	human	Wuhan	114.30	30.58	2	F	
1984	Z8EWUPUK	25	Aeromonas caviae	blood	chicken	Shanghai	121.47	31.23	0	B	
1985	71051L0T	25	Salmonella enterica	sewage	env	Xian	108.95	34.26	0	E	
1986	2RF2ZC8D	25	Shigella flexneri	sputum	human	Xian	108.95	34.26	0	A	
1987	YUFS7M2I	25	Klebsiella pneumoniae	blood	duck	Changsha	112.47	31.23	0	A	
1988	MP0NRSBG	25	Klebsiella pneumoniae	env	duck	Wuhan	114.30	30.58	0	C	
1989	6J26XRXW	25	Acinetobacter baumannii	blood	chicken	Guangzhou	113.28	23.125	0	A	
1990	808JGTCL	25	Enterobacter cloacae	faeces	human	Shanghai	121.47	31.23	0	F	
1991	REGZA96U	25	Shigella flexneri	sewage	duck	Shanghai	121.47	31.23	0	E	blabla
